entityid,codpartidaabierta,fe,fv,plazofactura,vidafactura,daystodue,plazoconsumido,fec,fec_desde_fobs,rango_fec,lgd,pdriim,riim10,pdriim_norm,sector,tiposegmento,importe,log_importe,impacto,importe_norm,riim10_norm,score_fec,score,escala,plazo_consumido_adj
4223423.0,1.0185909000039498e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0448",6.0,"0,1126",,,"58,73","1,7689",0,"0,1543","0,4444","0,8","41,65",MEDIA,0.3333
9201469.0,1.0185909000039904e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0448",6.0,"0,1126",COMERCIO,1.0,"45,33","1,6564",0,"0,1317","0,4444","0,8","40,88",MEDIA,0.3333
3147675.0,1.0185909000039214e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0020","0,0448",6.0,"0,1126",INDUSTRIA,2.0,"43,97","1,6432",0,"0,1290","0,4444","0,8","40,79",MEDIA,0.3333
119208549.0,1.0185909000039166e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0448",6.0,"0,1126",,,"35,86","1,5546",0,"0,1113","0,4444","0,8","40,18",MEDIA,0.3333
4223423.0,1.0185909000039498e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0448",6.0,"0,1126",,,"28,24","1,4509",0,"0,0904","0,4444","0,8","39,47",MEDIA,0.3333
4223423.0,1.0185909000039498e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0448",6.0,"0,1126",,,"26,63","1,4254",0,"0,0853","0,4444","0,8","39,30",MEDIA,0.3333
106417929.0,1.0185909000038626e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0448",6.0,"0,1126",,,"20,85","1,3191",0,"0,0640","0,4444","0,8","38,58",BAJA,0.3333
3121940.0,1.0185909000039176e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0448",6.0,"0,1126",COMERCIO,1.0,"19,67","1,2938",0,"0,0589","0,4444","0,8","38,40",BAJA,0.3333
113570678.0,1.0185909000039928e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0002","0,0447",6.0,"0,1123",,1.0,"10488,41","4,0207",1,"0,6064","0,4444","0,8","57,02",MUY ALTA,0.3333
106783849.0,1.0185909000039078e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0003","0,0447",6.0,"0,1123",COMERCIO,1.0,"987,83","2,9947",0,"0,4004","0,4444","0,8","50,01",MUY ALTA,0.3333
114131198.0,1.0185909000040437e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0447",6.0,"0,1123",,2.0,"365,98","2,5635",0,"0,3138","0,4444","0,8","47,07",ALTA,0.3333
114131198.0,1.0185909000040435e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0447",6.0,"0,1123",,2.0,"352,61","2,5473",0,"0,3106","0,4444","0,8","46,96",ALTA,0.3333
114131198.0,1.0185909000040413e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0447",6.0,"0,1123",,2.0,"350,1","2,5442",0,"0,3099","0,4444","0,8","46,94",ALTA,0.3333
2555782.0,1.0185909000039432e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0447",6.0,"0,1123",,,"324,84","2,5117",0,"0,3034","0,4444","0,8","46,72",ALTA,0.3333
3246928.0,1.0185909000039808e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0447",6.0,"0,1123",OTROS_SERVICIOS,6.0,"127,24","2,1046",0,"0,2217","0,4444","0,8","43,94",MEDIA,0.3333
102625249.0,1.0185909000038904e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",,,"122,9","2,0896",0,"0,2187","0,4444","0,8","43,83",MEDIA,0.3333
1624249.0,1.0185909000039134e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",COMERCIO,1.0,"111,36","2,0467",0,"0,2101","0,4444","0,8","43,54",MEDIA,0.3333
2334366.0,1.018590900003972e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0447",6.0,"0,1123",,,"100,8","2,0035",0,"0,2014","0,4444","0,8","43,25",MEDIA,0.3333
9200510.0,1.0185909000039858e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",OTROS_SERVICIOS,1.0,91,"1,9590",0,"0,1925","0,4444","0,8","42,94",MEDIA,0.3333
119053164.0,1.0185909000039179e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0447",6.0,"0,1123",,,"82,78","1,9179",0,"0,1842","0,4444","0,8","42,66",MEDIA,0.3333
9974532.0,1.0185909000039954e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0447",6.0,"0,1123",COMERCIO,1.0,"52,45","1,7197",0,"0,1444","0,4444","0,8","41,31",MEDIA,0.3333
111482658.0,1.0185909000038963e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0447",6.0,"0,1123",,,"47,8","1,6794",0,"0,1363","0,4444","0,8","41,03",MEDIA,0.3333
101521254.0,1.0185909000039986e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0447",6.0,"0,1123",COMERCIO,1.0,"38,48","1,5852",0,"0,1174","0,4444","0,8","40,39",MEDIA,0.3333
104414242.0,1.0185909000039328e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0447",6.0,"0,1123",COMERCIO,1.0,"32,09","1,5064",0,"0,1016","0,4444","0,8","39,85",MEDIA,0.3333
114131198.0,1.0185909000038466e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",,2.0,"18,15","1,2589",0,"0,0519","0,4444","0,8","38,16",BAJA,0.3333
114131198.0,1.0185909000038664e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",,2.0,"18,15","1,2589",0,"0,0519","0,4444","0,8","38,16",BAJA,0.3333
114131198.0,1.0185909000038667e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0447",6.0,"0,1123",,2.0,"18,15","1,2589",0,"0,0519","0,4444","0,8","38,16",BAJA,0.3333
114013130.0,1.0185909000039197e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0447",6.0,"0,1123",COMERCIO,1.0,"17,68","1,2475",0,"0,0496","0,4444","0,8","38,09",BAJA,0.3333
117108160.0,1.0185909000039557e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0447",6.0,"0,1123",,,"17,04","1,2315",0,"0,0464","0,4444","0,8","37,98",BAJA,0.3333
116586172.0,1.0185909000038954e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0446",6.0,"0,1120",,,"253,25","2,4035",0,"0,2817","0,4444","0,8","45,98",ALTA,0.3333
102984065.0,1.0185909000039427e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0446",6.0,"0,1120",OTROS_SERVICIOS,2.0,166,"2,2201",0,"0,2449","0,4444","0,8","44,73",MEDIA,0.3333
5000469.0,1.0185909000039886e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,0446",6.0,"0,1120",INDUSTRIA,1.0,"151,42","2,1802",0,"0,2369","0,4444","0,8","44,45",MEDIA,0.3333
110366759.0,1.0185909000038981e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0446",6.0,"0,1120",,,"140,29","2,1470",0,"0,2302","0,4444","0,8","44,23",MEDIA,0.3333
10484261.0,1.0185909000039986e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0446",6.0,"0,1120",OTRAS_ACTIV_EMPR,1.0,"113,74","2,0559",0,"0,2119","0,4444","0,8","43,60",MEDIA,0.3333
108230817.0,1.018590900003933e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,0446",6.0,"0,1120",COMERCIO,3.0,"102,57","2,0110",0,"0,2029","0,4444","0,8","43,30",MEDIA,0.3333
4794962.0,1.018590900003923e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0018","0,0446",6.0,"0,1120",TRANSPORTE,4.0,"97,42","1,9886",0,"0,1984","0,4444","0,8","43,15",MEDIA,0.3333
111489471.0,1.018590900003919e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0446",6.0,"0,1120",COMERCIO,1.0,"43,61","1,6396",0,"0,1283","0,4444","0,8","40,76",MEDIA,0.3333
105843683.0,1.0185909000038968e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0010","0,0446",6.0,"0,1120",COMERCIO,1.0,"40,73","1,6099",0,"0,1224","0,4444","0,8","40,56",MEDIA,0.3333
106089410.0,1.0185909000038875e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0445",6.0,"0,1117",OTRAS_ACTIV_EMPR,2.0,"3192,88","3,5042",1,"0,5027","0,4444","0,8","53,49",MUY ALTA,0.3333
3828613.0,1.018590900003975e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0445",6.0,"0,1117",,,"219,6","2,3416",0,"0,2693","0,4444","0,8","45,56",ALTA,0.3333
119208584.0,1.0185909000039173e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0445",6.0,"0,1117",,,"188,48","2,2753",0,"0,2559","0,4444","0,8","45,10",ALTA,0.3333
3806647.0,1.0185909000038846e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,0445",6.0,"0,1117",INDUSTRIA,1.0,"186,99","2,2718",0,"0,2553","0,4444","0,8","45,08",ALTA,0.3333
102438930.0,1.0185909000039187e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0445",6.0,"0,1117",,,"145,04","2,1615",0,"0,2331","0,4444","0,8","44,33",MEDIA,0.3333
4908898.0,1.0185909000040038e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0445",6.0,"0,1117",COMERCIO,1.0,"105,33","2,0226",0,"0,2052","0,4444","0,8","43,38",MEDIA,0.3333
111840122.0,1.0185909000039554e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0027","0,0445",6.0,"0,1117",COMERCIO,1.0,"38,12","1,5812",0,"0,1166","0,4444","0,8","40,36",MEDIA,0.3333
101318139.0,1.0185909000039011e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0445",6.0,"0,1117",,,29,"1,4624",0,"0,0927","0,4444","0,8","39,55",MEDIA,0.3333
5341681.0,1.0185909000040054e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0444",6.0,"0,1115",OTROS_SERVICIOS,1.0,"2235,9","3,3495",0,"0,4716","0,4444","0,8","52,43",MUY ALTA,0.3333
112232775.0,1.018590900003955e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0444",6.0,"0,1115",,,"416,67","2,6198",0,"0,3251","0,4444","0,8","47,45",ALTA,0.3333
115457340.0,1.0185909000038938e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0444",6.0,"0,1115",,,"289,88","2,4622",0,"0,2935","0,4444","0,8","46,38",ALTA,0.3333
108230610.0,1.0185909000039336e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0444",6.0,"0,1115",,,"186,51","2,2707",0,"0,2550","0,4444","0,8","45,07",ALTA,0.3333
4796922.0,1.018590900003981e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0444",6.0,"0,1115",INDUSTRIA,1.0,"132,39","2,1219",0,"0,2251","0,4444","0,8","44,05",MEDIA,0.3333
102297012.0,1.018590900004005e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,0444",6.0,"0,1115",INDUSTRIA,1.0,"129,88","2,1135",0,"0,2235","0,4444","0,8","44,00",MEDIA,0.3333
2531445.0,1.0185909000038803e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0444",6.0,"0,1115",OTROS_SERVICIOS,1.0,"124,23","2,0942",0,"0,2196","0,4444","0,8","43,87",MEDIA,0.3333
2628745.0,1.0185909000039099e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0444",6.0,"0,1115",COMERCIO,1.0,"106,36","2,0268",0,"0,2061","0,4444","0,8","43,41",MEDIA,0.3333
103379725.0,1.0185909000040096e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0444",6.0,"0,1115",,,"99,32","1,9970",0,"0,2001","0,4444","0,8","43,20",MEDIA,0.3333
104298045.0,1.0185909000039235e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0019","0,0444",6.0,"0,1115",,,"89,75","1,9530",0,"0,1912","0,4444","0,8","42,90",MEDIA,0.3333
2088669.0,1.0185909000038806e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0444",6.0,"0,1115",COMERCIO,1.0,"81,49","1,9111",0,"0,1828","0,4444","0,8","42,62",MEDIA,0.3333
9200307.0,1.018590900003985e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,0444",6.0,"0,1115",OTROS_SERVICIOS,1.0,"71,43","1,8539",0,"0,1713","0,4444","0,8","42,23",MEDIA,0.3333
117674064.0,1.0185909000040162e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0444",6.0,"0,1115",,2.0,"59,64","1,7755",0,"0,1556","0,4444","0,8","41,69",MEDIA,0.3333
2213516.0,1.0185909000039811e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0444",6.0,"0,1115",COMERCIO,1.0,"57,6","1,7604",0,"0,1526","0,4444","0,8","41,59",MEDIA,0.3333
110188776.0,1.0185909000038749e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0010","0,0444",6.0,"0,1115",,,"47,43","1,6761",0,"0,1356","0,4444","0,8","41,01",MEDIA,0.3333
9201767.0,1.0185909000039942e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0444",6.0,"0,1115",COMERCIO,1.0,"31,36","1,4964",0,"0,0996","0,4444","0,8","39,79",MEDIA,0.3333
105441772.0,1.0185909000038813e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0444",6.0,"0,1115",,,"24,89","1,3960",0,"0,0794","0,4444","0,8","39,10",MEDIA,0.3333
1577026.0,1.0185909000038944e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0443",6.0,"0,1112",COMERCIO,2.0,"427,95","2,6314",0,"0,3274","0,4444","0,8","47,53",ALTA,0.3333
117823113.0,1.0185909000039094e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0443",6.0,"0,1112",,,"304,18","2,4831",0,"0,2977","0,4444","0,8","46,52",ALTA,0.3333
2155446.0,1.0185909000039872e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0443",6.0,"0,1112",OTRAS_ACTIV_EMPR,2.0,"179,49","2,2540",0,"0,2517","0,4444","0,8","44,96",MEDIA,0.3333
107890025.0,1.0185909000039318e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0443",6.0,"0,1112",OTRAS_ACTIV_EMPR,1.0,"158,75","2,2007",0,"0,2410","0,4444","0,8","44,59",MEDIA,0.3333
101554406.0,1.0185909000040018e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0443",6.0,"0,1112",,,"68,81","1,8377",0,"0,1681","0,4444","0,8","42,11",MEDIA,0.3333
3861300.0,1.0185909000038922e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0443",6.0,"0,1112",,,"61,73","1,7905",0,"0,1586","0,4444","0,8","41,79",MEDIA,0.3333
9200884.0,1.0185909000039875e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0443",6.0,"0,1112",COMERCIO,1.0,"41,25","1,6154",0,"0,1235","0,4444","0,8","40,60",MEDIA,0.3333
1577026.0,1.0185909000040144e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0443",6.0,"0,1112",COMERCIO,2.0,"13,1","1,1173",0,"0,0235","0,4444","0,8","37,20",BAJA,0.3333
2151093.0,1.0185909000039462e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0442",6.0,"0,1109",COMERCIO,2.0,"451,54","2,6547",0,"0,3321","0,4444","0,8","47,69",ALTA,0.3333
5153455.0,1.0185909000039782e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0442",6.0,"0,1109",COMERCIO,1.0,"265,6","2,4242",0,"0,2858","0,4444","0,8","46,12",ALTA,0.3333
105763698.0,1.0185909000038827e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0442",6.0,"0,1109",COMERCIO,1.0,"219,12","2,3407",0,"0,2691","0,4444","0,8","45,55",ALTA,0.3333
3254674.0,1.0185909000038618e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0442",6.0,"0,1109",COMERCIO,2.0,"215,4","2,3332",0,"0,2676","0,4444","0,8","45,50",ALTA,0.3333
108230892.0,1.0185909000039339e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0442",6.0,"0,1109",,,"164,73","2,2168",0,"0,2442","0,4444","0,8","44,70",MEDIA,0.3333
5153455.0,1.0185909000039782e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0442",6.0,"0,1109",COMERCIO,1.0,"97,16","1,9875",0,"0,1982","0,4444","0,8","43,14",MEDIA,0.3333
4254997.0,1.0185909000040027e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0442",6.0,"0,1109",COMERCIO,1.0,"68,12","1,8333",0,"0,1672","0,4444","0,8","42,09",MEDIA,0.3333
2362352.0,1.0185909000039797e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0442",6.0,"0,1109",COMERCIO,1.0,"62,1","1,7931",0,"0,1591","0,4444","0,8","41,81",MEDIA,0.3333
111270339.0,1.0185909000039429e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0006","0,0442",6.0,"0,1109",OTRAS_ACTIV_EMPR,1.0,"47,34","1,6752",0,"0,1355","0,4444","0,8","41,01",MEDIA,0.3333
9200625.0,1.018590900003988e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0010","0,0442",6.0,"0,1109",COMERCIO,1.0,"40,52","1,6077",0,"0,1219","0,4444","0,8","40,55",MEDIA,0.3333
105985215.0,1.0185909000039155e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0442",6.0,"0,1109",,,"15,62","1,1937",0,"0,0388","0,4444","0,8","37,72",BAJA,0.3333
120709751.0,1.0185909000039266e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0018","0,0441",6.0,"0,1107",,,"3299,95","3,5185",1,"0,5055","0,4444","0,8","53,59",MUY ALTA,0.3333
2788119.0,1.0185909000038909e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0441",6.0,"0,1107",OTROS_SERVICIOS,2.0,"476,27","2,6779",0,"0,3368","0,4444","0,8","47,85",ALTA,0.3333
3215800.0,1.0185909000038728e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0441",6.0,"0,1107",OTRAS_ACTIV_EMPR,2.0,"400,06","2,6021",0,"0,3216","0,4444","0,8","47,33",ALTA,0.3333
105838758.0,1.0185909000038843e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0441",6.0,"0,1107",COMERCIO,2.0,"384,82","2,5853",0,"0,3182","0,4444","0,8","47,22",ALTA,0.3333
102237496.0,1.0185909000040038e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0441",6.0,"0,1107",COMERCIO,1.0,"305,1","2,4844",0,"0,2979","0,4444","0,8","46,53",ALTA,0.3333
9199855.0,1.0185909000039866e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,0441",6.0,"0,1107",COMERCIO,1.0,"249,57","2,3972",0,"0,2804","0,4444","0,8","45,93",ALTA,0.3333
105060006.0,1.0185909000039158e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0441",6.0,"0,1107",,,"162,1","2,2098",0,"0,2428","0,4444","0,8","44,66",MEDIA,0.3333
103935611.0,1.0185909000039698e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0441",6.0,"0,1107",,,"140,75","2,1484",0,"0,2305","0,4444","0,8","44,24",MEDIA,0.3333
111116662.0,1.0185909000039422e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0441",6.0,"0,1107",,,"139,74","2,1453",0,"0,2299","0,4444","0,8","44,22",MEDIA,0.3333
5240474.0,1.0185909000039786e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0441",6.0,"0,1107",COMERCIO,1.0,"109,93","2,0411",0,"0,2089","0,4444","0,8","43,50",MEDIA,0.3333
2443645.0,1.0185909000039182e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,0441",6.0,"0,1107",INDUSTRIA,1.0,"90,65","1,9574",0,"0,1921","0,4444","0,8","42,93",MEDIA,0.3333
101327407.0,1.018590900003999e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,0441",6.0,"0,1107",COMERCIO,1.0,"78,41","1,8944",0,"0,1795","0,4444","0,8","42,50",MEDIA,0.3333
3670925.0,1.018590900003973e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0441",6.0,"0,1107",COMERCIO,1.0,"40,04","1,6025",0,"0,1209","0,4444","0,8","40,51",MEDIA,0.3333
104343466.0,1.0185909000039309e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0007","0,0441",6.0,"0,1107",INDUSTRIA,1.0,"38,94","1,5904",0,"0,1184","0,4444","0,8","40,43",MEDIA,0.3333
2592703.0,1.018590900003937e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0011","0,0441",6.0,"0,1107",INDUSTRIA,1.0,"19,26","1,2847",0,"0,0571","0,4444","0,8","38,34",BAJA,0.3333
4610620.0,1.0185909000039702e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0441",6.0,"0,1107",INDUSTRIA,1.0,"13,16","1,1193",0,"0,0239","0,4444","0,8","37,21",BAJA,0.3333
109785086.0,1.0185909000038944e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0012","0,0441",6.0,"0,1107",,,"11,62","1,0652",0,"0,0130","0,4444","0,8","36,84",BAJA,0.3333
107890014.0,1.0185909000039315e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,044",6.0,"0,1104",COMERCIO,2.0,"407,38","2,6100",0,"0,3231","0,4444","0,8","47,39",ALTA,0.3333
4659333.0,1.0185909000039349e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0004","0,044",6.0,"0,1104",,,"380,91","2,5808",0,"0,3173","0,4444","0,8","47,19",ALTA,0.3333
119508290.0,1.018590900003921e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,044",6.0,"0,1104",,2.0,"320,92","2,5064",0,"0,3023","0,4444","0,8","46,68",ALTA,0.3333
115317568.0,1.0185909000039123e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,044",6.0,"0,1104",CONSTRUCCION,1.0,"281,88","2,4501",0,"0,2910","0,4444","0,8","46,30",ALTA,0.3333
116142221.0,1.0185909000038939e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0009","0,044",6.0,"0,1104",,1.0,"197,5","2,2956",0,"0,2600","0,4444","0,8","45,24",ALTA,0.3333
2524678.0,1.018590900003955e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,044",6.0,"0,1104",COMERCIO,1.0,"156,05","2,1933",0,"0,2395","0,4444","0,8","44,54",MEDIA,0.3333
3791236.0,1.0185909000039694e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,044",6.0,"0,1104",COMERCIO,1.0,"126,51","2,1021",0,"0,2212","0,4444","0,8","43,92",MEDIA,0.3333
3164187.0,1.018590900003985e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0008","0,044",6.0,"0,1104",COMERCIO,1.0,"108,68","2,0361",0,"0,2079","0,4444","0,8","43,47",MEDIA,0.3333
107462775.0,1.0185909000039851e+17,2025-10-31,,30.0,10.0,20.0,0.3333,-4.0,16.0,-7-0,"0,0005","0,044",6.0,"0,1104",,,"100,08","2,0003",0,"0,2007","0,4444","0,8","43,23",MEDIA,0.3333
